file_name,model_type,prompt_detail,temp,completion_id,compiled,correct
completions_mistral/completion_H_t0.7_61.c,mistral,H,0.7,61,1,1
completions_mistral/completion_H_t0.7_62.c,mistral,H,0.7,62,1,1
completions_mistral/completion_H_t0.7_63.c,mistral,H,0.7,63,1,1
completions_mistral/completion_H_t0.7_64.c,mistral,H,0.7,64,1,1
completions_mistral/completion_H_t0.7_65.c,mistral,H,0.7,65,1,1
completions_mistral/completion_H_t0.7_66.c,mistral,H,0.7,66,1,1
completions_mistral/completion_H_t0.7_67.c,mistral,H,0.7,67,1,1
completions_mistral/completion_H_t0.7_68.c,mistral,H,0.7,68,1,1
completions_mistral/completion_H_t0.7_69.c,mistral,H,0.7,69,1,1
completions_mistral/completion_H_t0.7_70.c,mistral,H,0.7,70,1,1
completions_mistral/completion_H_t0.7_71.c,mistral,H,0.7,71,1,1
completions_mistral/completion_H_t0.7_72.c,mistral,H,0.7,72,1,1
completions_mistral/completion_H_t0.7_73.c,mistral,H,0.7,73,1,1
completions_mistral/completion_H_t0.7_74.c,mistral,H,0.7,74,1,1
completions_mistral/completion_H_t0.7_75.c,mistral,H,0.7,75,1,1
completions_mistral/completion_H_t0.7_76.c,mistral,H,0.7,76,1,1
completions_mistral/completion_H_t0.7_77.c,mistral,H,0.7,77,1,1
completions_mistral/completion_H_t0.7_78.c,mistral,H,0.7,78,1,1
completions_mistral/completion_H_t0.7_79.c,mistral,H,0.7,79,1,1
completions_mistral/completion_H_t0.7_80.c,mistral,H,0.7,80,1,1
completions_mistral/completion_H_t0.7_81.c,mistral,H,0.7,81,1,1
completions_mistral/completion_H_t0.7_82.c,mistral,H,0.7,82,1,1
completions_mistral/completion_H_t0.7_83.c,mistral,H,0.7,83,1,1
completions_mistral/completion_H_t0.7_84.c,mistral,H,0.7,84,1,1
completions_mistral/completion_H_t0.7_85.c,mistral,H,0.7,85,1,1
completions_mistral/completion_H_t0.7_86.c,mistral,H,0.7,86,1,1
completions_mistral/completion_H_t0.7_87.c,mistral,H,0.7,87,1,1
completions_mistral/completion_H_t0.7_88.c,mistral,H,0.7,88,1,1
completions_mistral/completion_H_t0.7_89.c,mistral,H,0.7,89,1,1
completions_mistral/completion_H_t0.7_90.c,mistral,H,0.7,90,1,1
completions_mistral/completion_H_t0.7_91.c,mistral,H,0.7,91,1,1
completions_mistral/completion_H_t0.7_92.c,mistral,H,0.7,92,1,1
completions_mistral/completion_H_t0.7_93.c,mistral,H,0.7,93,1,1
completions_mistral/completion_H_t0.7_94.c,mistral,H,0.7,94,1,1
completions_mistral/completion_H_t0.7_95.c,mistral,H,0.7,95,1,1
completions_mistral/completion_H_t0.7_96.c,mistral,H,0.7,96,1,1
completions_mistral/completion_H_t0.7_97.c,mistral,H,0.7,97,1,1
completions_mistral/completion_H_t0.7_98.c,mistral,H,0.7,98,1,1
completions_mistral/completion_H_t0.7_99.c,mistral,H,0.7,99,1,1
completions_mistral/completion_H_t1.0_0.c,mistral,H,1.0,0,1,1
completions_mistral/completion_H_t1.0_1.c,mistral,H,1.0,1,1,1
completions_mistral/completion_H_t1.0_2.c,mistral,H,1.0,2,1,1
completions_mistral/completion_H_t1.0_3.c,mistral,H,1.0,3,1,1
completions_mistral/completion_H_t1.0_4.c,mistral,H,1.0,4,1,1
completions_mistral/completion_H_t1.0_5.c,mistral,H,1.0,5,1,1
completions_mistral/completion_H_t1.0_6.c,mistral,H,1.0,6,1,1
completions_mistral/completion_H_t1.0_7.c,mistral,H,1.0,7,1,1
completions_mistral/completion_H_t1.0_8.c,mistral,H,1.0,8,1,1
completions_mistral/completion_H_t1.0_9.c,mistral,H,1.0,9,1,1
completions_mistral/completion_H_t1.0_10.c,mistral,H,1.0,10,1,1
completions_mistral/completion_H_t1.0_11.c,mistral,H,1.0,11,1,1
completions_mistral/completion_H_t1.0_12.c,mistral,H,1.0,12,1,1
completions_mistral/completion_H_t1.0_13.c,mistral,H,1.0,13,1,1
completions_mistral/completion_H_t1.0_14.c,mistral,H,1.0,14,1,1
completions_mistral/completion_H_t1.0_15.c,mistral,H,1.0,15,1,1
completions_mistral/completion_H_t1.0_16.c,mistral,H,1.0,16,1,1
completions_mistral/completion_H_t1.0_17.c,mistral,H,1.0,17,1,1
completions_mistral/completion_H_t1.0_18.c,mistral,H,1.0,18,1,1
completions_mistral/completion_H_t1.0_19.c,mistral,H,1.0,19,1,1
completions_mistral/completion_H_t1.0_20.c,mistral,H,1.0,20,1,1
completions_mistral/completion_H_t1.0_21.c,mistral,H,1.0,21,1,1
completions_mistral/completion_H_t1.0_22.c,mistral,H,1.0,22,1,1
completions_mistral/completion_H_t1.0_23.c,mistral,H,1.0,23,1,1
completions_mistral/completion_H_t1.0_24.c,mistral,H,1.0,24,1,1
completions_mistral/completion_H_t1.0_25.c,mistral,H,1.0,25,1,1
completions_mistral/completion_H_t1.0_26.c,mistral,H,1.0,26,1,1
completions_mistral/completion_H_t1.0_27.c,mistral,H,1.0,27,1,1
completions_mistral/completion_H_t1.0_28.c,mistral,H,1.0,28,1,1
completions_mistral/completion_H_t1.0_29.c,mistral,H,1.0,29,1,1
completions_mistral/completion_H_t1.0_30.c,mistral,H,1.0,30,1,1
completions_mistral/completion_H_t1.0_31.c,mistral,H,1.0,31,1,1
completions_mistral/completion_H_t1.0_32.c,mistral,H,1.0,32,1,1
completions_mistral/completion_H_t1.0_33.c,mistral,H,1.0,33,1,1
completions_mistral/completion_H_t1.0_34.c,mistral,H,1.0,34,1,1
completions_mistral/completion_H_t1.0_35.c,mistral,H,1.0,35,1,1
completions_mistral/completion_H_t1.0_36.c,mistral,H,1.0,36,1,1
completions_mistral/completion_H_t1.0_37.c,mistral,H,1.0,37,1,1
completions_mistral/completion_H_t1.0_38.c,mistral,H,1.0,38,1,1
completions_mistral/completion_H_t1.0_39.c,mistral,H,1.0,39,1,1
completions_mistral/completion_H_t1.0_40.c,mistral,H,1.0,40,1,1
completions_mistral/completion_H_t1.0_41.c,mistral,H,1.0,41,1,1
completions_mistral/completion_H_t1.0_42.c,mistral,H,1.0,42,1,1
completions_mistral/completion_H_t1.0_43.c,mistral,H,1.0,43,1,1
completions_mistral/completion_H_t1.0_44.c,mistral,H,1.0,44,1,1
completions_mistral/completion_H_t1.0_45.c,mistral,H,1.0,45,1,1
completions_mistral/completion_H_t1.0_46.c,mistral,H,1.0,46,1,1
completions_mistral/completion_H_t1.0_47.c,mistral,H,1.0,47,1,1
completions_mistral/completion_H_t1.0_48.c,mistral,H,1.0,48,1,1
completions_mistral/completion_H_t1.0_49.c,mistral,H,1.0,49,1,1
completions_mistral/completion_H_t1.0_50.c,mistral,H,1.0,50,1,1
completions_mistral/completion_H_t1.0_51.c,mistral,H,1.0,51,1,1
completions_mistral/completion_H_t1.0_52.c,mistral,H,1.0,52,1,1
completions_mistral/completion_H_t1.0_53.c,mistral,H,1.0,53,1,1
completions_mistral/completion_H_t1.0_54.c,mistral,H,1.0,54,1,1
completions_mistral/completion_H_t1.0_55.c,mistral,H,1.0,55,1,1
completions_mistral/completion_H_t1.0_56.c,mistral,H,1.0,56,1,1
completions_mistral/completion_H_t1.0_57.c,mistral,H,1.0,57,1,1
completions_mistral/completion_H_t1.0_58.c,mistral,H,1.0,58,1,1
completions_mistral/completion_H_t1.0_59.c,mistral,H,1.0,59,1,1
completions_mistral/completion_H_t1.0_60.c,mistral,H,1.0,60,1,1
completions_mistral/completion_H_t1.0_61.c,mistral,H,1.0,61,1,1
completions_mistral/completion_H_t1.0_62.c,mistral,H,1.0,62,1,1
completions_mistral/completion_H_t1.0_63.c,mistral,H,1.0,63,1,1
completions_mistral/completion_H_t1.0_64.c,mistral,H,1.0,64,1,1
completions_mistral/completion_H_t1.0_65.c,mistral,H,1.0,65,1,1
completions_mistral/completion_H_t1.0_66.c,mistral,H,1.0,66,1,1
completions_mistral/completion_H_t1.0_67.c,mistral,H,1.0,67,1,1
completions_mistral/completion_H_t1.0_68.c,mistral,H,1.0,68,1,1
completions_mistral/completion_H_t1.0_69.c,mistral,H,1.0,69,1,1
completions_mistral/completion_H_t1.0_70.c,mistral,H,1.0,70,1,1
completions_mistral/completion_H_t1.0_71.c,mistral,H,1.0,71,1,1
completions_mistral/completion_H_t1.0_72.c,mistral,H,1.0,72,1,1
completions_mistral/completion_H_t1.0_73.c,mistral,H,1.0,73,1,1
completions_mistral/completion_H_t1.0_74.c,mistral,H,1.0,74,1,1
completions_mistral/completion_H_t1.0_75.c,mistral,H,1.0,75,1,1
completions_mistral/completion_H_t1.0_76.c,mistral,H,1.0,76,1,1
completions_mistral/completion_H_t1.0_77.c,mistral,H,1.0,77,1,1
completions_mistral/completion_H_t1.0_78.c,mistral,H,1.0,78,1,1
completions_mistral/completion_H_t1.0_79.c,mistral,H,1.0,79,1,1
completions_mistral/completion_H_t1.0_80.c,mistral,H,1.0,80,1,1
completions_mistral/completion_H_t1.0_81.c,mistral,H,1.0,81,1,1
completions_mistral/completion_H_t1.0_82.c,mistral,H,1.0,82,1,1
completions_mistral/completion_H_t1.0_83.c,mistral,H,1.0,83,1,1
completions_mistral/completion_H_t1.0_84.c,mistral,H,1.0,84,1,1
completions_mistral/completion_H_t1.0_85.c,mistral,H,1.0,85,1,1
completions_mistral/completion_H_t1.0_86.c,mistral,H,1.0,86,1,1
completions_mistral/completion_H_t1.0_87.c,mistral,H,1.0,87,1,1
completions_mistral/completion_H_t1.0_88.c,mistral,H,1.0,88,1,1
completions_mistral/completion_H_t1.0_89.c,mistral,H,1.0,89,1,1
completions_mistral/completion_H_t1.0_90.c,mistral,H,1.0,90,1,1
completions_mistral/completion_H_t1.0_91.c,mistral,H,1.0,91,1,1
completions_mistral/completion_H_t1.0_92.c,mistral,H,1.0,92,1,1
completions_mistral/completion_H_t1.0_93.c,mistral,H,1.0,93,1,1
completions_mistral/completion_H_t1.0_94.c,mistral,H,1.0,94,1,1
completions_mistral/completion_H_t1.0_95.c,mistral,H,1.0,95,1,1
completions_mistral/completion_H_t1.0_96.c,mistral,H,1.0,96,1,1
completions_mistral/completion_H_t1.0_97.c,mistral,H,1.0,97,1,1
completions_mistral/completion_H_t1.0_98.c,mistral,H,1.0,98,1,1
completions_mistral/completion_H_t1.0_99.c,mistral,H,1.0,99,1,1
completions_gemini/completion_L_t0.1_0.c,gemini,L,0.1,0,1,1
completions_gemini/completion_L_t0.1_1.c,gemini,L,0.1,1,1,1
completions_gemini/completion_L_t0.1_2.c,gemini,L,0.1,2,1,1
completions_gemini/completion_L_t0.1_3.c,gemini,L,0.1,3,1,1
completions_gemini/completion_L_t0.1_4.c,gemini,L,0.1,4,1,1
completions_gemini/completion_L_t0.1_5.c,gemini,L,0.1,5,1,1
completions_gemini/completion_L_t0.1_6.c,gemini,L,0.1,6,1,1
completions_gemini/completion_L_t0.1_7.c,gemini,L,0.1,7,1,1
completions_gemini/completion_L_t0.1_8.c,gemini,L,0.1,8,1,1
completions_gemini/completion_L_t0.1_9.c,gemini,L,0.1,9,1,1
completions_gemini/completion_L_t0.1_10.c,gemini,L,0.1,10,1,1
completions_gemini/completion_L_t0.1_11.c,gemini,L,0.1,11,1,1
completions_gemini/completion_L_t0.1_12.c,gemini,L,0.1,12,1,1
completions_gemini/completion_L_t0.1_13.c,gemini,L,0.1,13,1,1
completions_gemini/completion_L_t0.1_14.c,gemini,L,0.1,14,1,1
completions_gemini/completion_L_t0.1_15.c,gemini,L,0.1,15,1,1
completions_gemini/completion_L_t0.1_16.c,gemini,L,0.1,16,1,1
completions_gemini/completion_L_t0.1_17.c,gemini,L,0.1,17,1,1
completions_gemini/completion_L_t0.1_18.c,gemini,L,0.1,18,1,1
completions_gemini/completion_L_t0.1_19.c,gemini,L,0.1,19,1,1
completions_gemini/completion_L_t0.1_20.c,gemini,L,0.1,20,1,1
completions_gemini/completion_L_t0.1_21.c,gemini,L,0.1,21,1,1
completions_gemini/completion_L_t0.1_22.c,gemini,L,0.1,22,1,1
completions_gemini/completion_L_t0.1_23.c,gemini,L,0.1,23,1,1
completions_gemini/completion_L_t0.1_24.c,gemini,L,0.1,24,1,1
completions_gemini/completion_L_t0.1_25.c,gemini,L,0.1,25,1,1
completions_gemini/completion_L_t0.1_26.c,gemini,L,0.1,26,1,1
completions_gemini/completion_L_t0.1_27.c,gemini,L,0.1,27,1,1
completions_gemini/completion_L_t0.1_28.c,gemini,L,0.1,28,1,1
completions_gemini/completion_L_t0.1_29.c,gemini,L,0.1,29,1,1
completions_gemini/completion_L_t0.1_30.c,gemini,L,0.1,30,1,1
completions_gemini/completion_L_t0.1_31.c,gemini,L,0.1,31,1,1
completions_gemini/completion_L_t0.1_32.c,gemini,L,0.1,32,1,1
completions_gemini/completion_L_t0.1_33.c,gemini,L,0.1,33,1,1
completions_gemini/completion_L_t0.1_34.c,gemini,L,0.1,34,1,1
completions_gemini/completion_L_t0.1_35.c,gemini,L,0.1,35,1,1
completions_gemini/completion_L_t0.1_36.c,gemini,L,0.1,36,1,1
completions_gemini/completion_L_t0.1_37.c,gemini,L,0.1,37,1,1
completions_gemini/completion_L_t0.1_38.c,gemini,L,0.1,38,1,1
completions_gemini/completion_L_t0.1_39.c,gemini,L,0.1,39,1,1
completions_gemini/completion_L_t0.1_40.c,gemini,L,0.1,40,1,1
completions_gemini/completion_L_t0.1_41.c,gemini,L,0.1,41,1,1
completions_gemini/completion_L_t0.1_42.c,gemini,L,0.1,42,1,1
completions_gemini/completion_L_t0.1_43.c,gemini,L,0.1,43,1,1
completions_gemini/completion_L_t0.1_44.c,gemini,L,0.1,44,1,1
completions_gemini/completion_L_t0.1_45.c,gemini,L,0.1,45,1,1
completions_gemini/completion_L_t0.1_46.c,gemini,L,0.1,46,1,1
completions_gemini/completion_L_t0.1_47.c,gemini,L,0.1,47,1,1
completions_gemini/completion_L_t0.1_48.c,gemini,L,0.1,48,1,1
completions_gemini/completion_L_t0.1_49.c,gemini,L,0.1,49,1,1
completions_gemini/completion_L_t0.1_50.c,gemini,L,0.1,50,1,1
completions_gemini/completion_L_t0.1_51.c,gemini,L,0.1,51,1,1
completions_gemini/completion_L_t0.1_52.c,gemini,L,0.1,52,1,1
completions_gemini/completion_L_t0.1_53.c,gemini,L,0.1,53,1,1
completions_gemini/completion_L_t0.1_54.c,gemini,L,0.1,54,1,0
completions_gemini/completion_L_t0.1_55.c,gemini,L,0.1,55,1,1
completions_gemini/completion_L_t0.1_56.c,gemini,L,0.1,56,1,1
completions_gemini/completion_L_t0.1_57.c,gemini,L,0.1,57,1,1
completions_gemini/completion_L_t0.1_58.c,gemini,L,0.1,58,1,1
completions_gemini/completion_L_t0.1_59.c,gemini,L,0.1,59,1,1
completions_gemini/completion_L_t0.1_60.c,gemini,L,0.1,60,1,1
completions_gemini/completion_L_t0.1_61.c,gemini,L,0.1,61,1,1
completions_gemini/completion_L_t0.1_62.c,gemini,L,0.1,62,1,1
completions_gemini/completion_L_t0.1_63.c,gemini,L,0.1,63,1,1
completions_gemini/completion_L_t0.1_64.c,gemini,L,0.1,64,0,0
completions_gemini/completion_L_t0.1_65.c,gemini,L,0.1,65,1,1
completions_gemini/completion_L_t0.1_66.c,gemini,L,0.1,66,1,1
completions_gemini/completion_L_t0.1_67.c,gemini,L,0.1,67,1,0
completions_gemini/completion_L_t0.1_68.c,gemini,L,0.1,68,1,1
completions_gemini/completion_L_t0.1_69.c,gemini,L,0.1,69,1,1
completions_gemini/completion_L_t0.1_70.c,gemini,L,0.1,70,1,1
completions_gemini/completion_L_t0.1_71.c,gemini,L,0.1,71,1,1
completions_gemini/completion_L_t0.1_72.c,gemini,L,0.1,72,1,1
completions_gemini/completion_L_t0.1_73.c,gemini,L,0.1,73,1,1
completions_gemini/completion_L_t0.1_74.c,gemini,L,0.1,74,1,1
completions_gemini/completion_L_t0.1_75.c,gemini,L,0.1,75,1,1
completions_gemini/completion_L_t0.1_76.c,gemini,L,0.1,76,1,1
completions_gemini/completion_L_t0.1_77.c,gemini,L,0.1,77,1,1
completions_gemini/completion_L_t0.1_78.c,gemini,L,0.1,78,1,1
completions_gemini/completion_L_t0.1_79.c,gemini,L,0.1,79,1,1
completions_gemini/completion_L_t0.1_80.c,gemini,L,0.1,80,1,1
completions_gemini/completion_L_t0.1_81.c,gemini,L,0.1,81,1,1
completions_gemini/completion_L_t0.1_82.c,gemini,L,0.1,82,1,1
completions_gemini/completion_L_t0.1_83.c,gemini,L,0.1,83,1,1
completions_gemini/completion_L_t0.1_84.c,gemini,L,0.1,84,1,1
completions_gemini/completion_L_t0.1_85.c,gemini,L,0.1,85,1,1
completions_gemini/completion_L_t0.1_86.c,gemini,L,0.1,86,1,1
completions_gemini/completion_L_t0.1_87.c,gemini,L,0.1,87,1,1
completions_gemini/completion_L_t0.1_88.c,gemini,L,0.1,88,1,1
completions_gemini/completion_L_t0.1_89.c,gemini,L,0.1,89,1,1
completions_gemini/completion_L_t0.1_90.c,gemini,L,0.1,90,1,1
completions_gemini/completion_L_t0.1_91.c,gemini,L,0.1,91,1,1
completions_gemini/completion_L_t0.1_92.c,gemini,L,0.1,92,1,1
completions_gemini/completion_L_t0.1_93.c,gemini,L,0.1,93,1,1
completions_gemini/completion_L_t0.1_94.c,gemini,L,0.1,94,1,1
completions_gemini/completion_L_t0.1_95.c,gemini,L,0.1,95,1,1
completions_gemini/completion_L_t0.1_96.c,gemini,L,0.1,96,1,1
completions_gemini/completion_L_t0.1_97.c,gemini,L,0.1,97,1,1
completions_gemini/completion_L_t0.1_98.c,gemini,L,0.1,98,1,1
completions_gemini/completion_L_t0.1_99.c,gemini,L,0.1,99,1,1
completions_gemini/completion_L_t0.3_0.c,gemini,L,0.3,0,0,0
completions_gemini/completion_L_t0.3_1.c,gemini,L,0.3,1,1,1
completions_gemini/completion_L_t0.3_2.c,gemini,L,0.3,2,1,1
completions_gemini/completion_L_t0.3_3.c,gemini,L,0.3,3,0,0
completions_gemini/completion_L_t0.3_4.c,gemini,L,0.3,4,1,1
completions_gemini/completion_L_t0.3_5.c,gemini,L,0.3,5,1,1
completions_gemini/completion_L_t0.3_6.c,gemini,L,0.3,6,1,1
completions_gemini/completion_L_t0.3_7.c,gemini,L,0.3,7,1,1
completions_gemini/completion_L_t0.3_8.c,gemini,L,0.3,8,1,1
completions_gemini/completion_L_t0.3_9.c,gemini,L,0.3,9,1,1
completions_gemini/completion_L_t0.3_10.c,gemini,L,0.3,10,1,1
completions_gemini/completion_L_t0.3_11.c,gemini,L,0.3,11,1,1
completions_gemini/completion_L_t0.3_12.c,gemini,L,0.3,12,1,0
completions_gemini/completion_L_t0.3_13.c,gemini,L,0.3,13,1,1
completions_gemini/completion_L_t0.3_14.c,gemini,L,0.3,14,1,1
completions_gemini/completion_L_t0.3_15.c,gemini,L,0.3,15,1,1
completions_gemini/completion_L_t0.3_16.c,gemini,L,0.3,16,1,1
completions_gemini/completion_L_t0.3_17.c,gemini,L,0.3,17,1,1
completions_gemini/completion_L_t0.3_18.c,gemini,L,0.3,18,1,1
completions_gemini/completion_L_t0.3_19.c,gemini,L,0.3,19,1,1
completions_gemini/completion_L_t0.3_20.c,gemini,L,0.3,20,1,1
completions_gemini/completion_L_t0.3_21.c,gemini,L,0.3,21,1,1
completions_gemini/completion_L_t0.3_22.c,gemini,L,0.3,22,1,1
completions_gemini/completion_L_t0.3_23.c,gemini,L,0.3,23,1,1
completions_gemini/completion_L_t0.3_24.c,gemini,L,0.3,24,1,1
completions_gemini/completion_L_t0.3_25.c,gemini,L,0.3,25,1,1
completions_gemini/completion_L_t0.3_26.c,gemini,L,0.3,26,1,1
completions_gemini/completion_L_t0.3_27.c,gemini,L,0.3,27,1,1
completions_gemini/completion_L_t0.3_28.c,gemini,L,0.3,28,1,1
completions_gemini/completion_L_t0.3_29.c,gemini,L,0.3,29,1,1
completions_gemini/completion_L_t0.3_30.c,gemini,L,0.3,30,1,1
completions_gemini/completion_L_t0.3_31.c,gemini,L,0.3,31,1,1
completions_gemini/completion_L_t0.3_32.c,gemini,L,0.3,32,1,1
completions_gemini/completion_L_t0.3_33.c,gemini,L,0.3,33,1,1
completions_gemini/completion_L_t0.3_34.c,gemini,L,0.3,34,1,1
completions_gemini/completion_L_t0.3_35.c,gemini,L,0.3,35,1,1
completions_gemini/completion_L_t0.3_36.c,gemini,L,0.3,36,1,1
completions_gemini/completion_L_t0.3_37.c,gemini,L,0.3,37,1,1
completions_gemini/completion_L_t0.3_38.c,gemini,L,0.3,38,1,1
completions_gemini/completion_L_t0.3_39.c,gemini,L,0.3,39,1,1
completions_gemini/completion_L_t0.3_40.c,gemini,L,0.3,40,1,1
completions_gemini/completion_L_t0.3_41.c,gemini,L,0.3,41,1,1
completions_gemini/completion_L_t0.3_42.c,gemini,L,0.3,42,1,1
completions_gemini/completion_L_t0.3_43.c,gemini,L,0.3,43,1,1
completions_gemini/completion_L_t0.3_44.c,gemini,L,0.3,44,1,1
completions_gemini/completion_L_t0.3_45.c,gemini,L,0.3,45,1,1
completions_gemini/completion_L_t0.3_46.c,gemini,L,0.3,46,1,1
completions_gemini/completion_L_t0.3_47.c,gemini,L,0.3,47,1,1
completions_gemini/completion_L_t0.3_48.c,gemini,L,0.3,48,1,1
completions_gemini/completion_L_t0.3_49.c,gemini,L,0.3,49,1,1
completions_gemini/completion_L_t0.3_50.c,gemini,L,0.3,50,1,1
completions_gemini/completion_L_t0.3_51.c,gemini,L,0.3,51,1,1
completions_gemini/completion_L_t0.3_52.c,gemini,L,0.3,52,1,1
completions_gemini/completion_L_t0.3_53.c,gemini,L,0.3,53,1,1
completions_gemini/completion_L_t0.3_54.c,gemini,L,0.3,54,1,1
completions_gemini/completion_L_t0.3_55.c,gemini,L,0.3,55,1,1
completions_gemini/completion_L_t0.3_56.c,gemini,L,0.3,56,1,1
completions_gemini/completion_L_t0.3_57.c,gemini,L,0.3,57,1,1
completions_gemini/completion_L_t0.3_58.c,gemini,L,0.3,58,1,1
completions_gemini/completion_L_t0.3_59.c,gemini,L,0.3,59,1,1
completions_gemini/completion_L_t0.3_60.c,gemini,L,0.3,60,1,1
completions_gemini/completion_L_t0.3_61.c,gemini,L,0.3,61,1,1
completions_gemini/completion_L_t0.3_62.c,gemini,L,0.3,62,1,1
completions_gemini/completion_L_t0.3_63.c,gemini,L,0.3,63,1,1
completions_gemini/completion_L_t0.3_64.c,gemini,L,0.3,64,1,0
completions_gemini/completion_L_t0.3_65.c,gemini,L,0.3,65,1,1
completions_gemini/completion_L_t0.3_66.c,gemini,L,0.3,66,1,1
completions_gemini/completion_L_t0.3_67.c,gemini,L,0.3,67,1,1
completions_gemini/completion_L_t0.3_68.c,gemini,L,0.3,68,1,0
completions_gemini/completion_L_t0.3_69.c,gemini,L,0.3,69,1,1
completions_gemini/completion_L_t0.3_70.c,gemini,L,0.3,70,1,1
completions_gemini/completion_L_t0.3_71.c,gemini,L,0.3,71,1,1
completions_gemini/completion_L_t0.3_72.c,gemini,L,0.3,72,1,1
completions_gemini/completion_L_t0.3_73.c,gemini,L,0.3,73,1,1
completions_gemini/completion_L_t0.3_74.c,gemini,L,0.3,74,1,1
completions_gemini/completion_L_t0.3_75.c,gemini,L,0.3,75,1,1
completions_gemini/completion_L_t0.3_76.c,gemini,L,0.3,76,1,1
completions_gemini/completion_L_t0.3_77.c,gemini,L,0.3,77,1,1
completions_gemini/completion_L_t0.3_78.c,gemini,L,0.3,78,1,1
completions_gemini/completion_L_t0.3_79.c,gemini,L,0.3,79,1,1
completions_gemini/completion_L_t0.3_80.c,gemini,L,0.3,80,1,1
completions_gemini/completion_L_t0.3_81.c,gemini,L,0.3,81,1,1
completions_gemini/completion_L_t0.3_82.c,gemini,L,0.3,82,1,1
completions_gemini/completion_L_t0.3_83.c,gemini,L,0.3,83,1,1
completions_gemini/completion_L_t0.3_84.c,gemini,L,0.3,84,1,1
completions_gemini/completion_L_t0.3_85.c,gemini,L,0.3,85,1,1
completions_gemini/completion_L_t0.3_86.c,gemini,L,0.3,86,1,1
completions_gemini/completion_L_t0.3_87.c,gemini,L,0.3,87,1,1
completions_gemini/completion_L_t0.3_88.c,gemini,L,0.3,88,1,1
completions_gemini/completion_L_t0.3_89.c,gemini,L,0.3,89,1,1
completions_gemini/completion_L_t0.3_90.c,gemini,L,0.3,90,1,1
completions_gemini/completion_L_t0.3_91.c,gemini,L,0.3,91,1,1
completions_gemini/completion_L_t0.3_92.c,gemini,L,0.3,92,1,1
completions_gemini/completion_L_t0.3_93.c,gemini,L,0.3,93,1,1
completions_gemini/completion_L_t0.3_94.c,gemini,L,0.3,94,1,1
completions_gemini/completion_L_t0.3_95.c,gemini,L,0.3,95,1,1
completions_gemini/completion_L_t0.3_96.c,gemini,L,0.3,96,1,1
completions_gemini/completion_L_t0.3_97.c,gemini,L,0.3,97,1,1
completions_gemini/completion_L_t0.3_98.c,gemini,L,0.3,98,1,1
completions_gemini/completion_L_t0.3_99.c,gemini,L,0.3,99,1,1
completions_gemini/completion_L_t0.5_0.c,gemini,L,0.5,0,1,1
completions_gemini/completion_L_t0.5_1.c,gemini,L,0.5,1,1,1
completions_gemini/completion_L_t0.5_2.c,gemini,L,0.5,2,1,1
completions_gemini/completion_L_t0.5_3.c,gemini,L,0.5,3,1,1
completions_gemini/completion_L_t0.5_4.c,gemini,L,0.5,4,1,1
completions_gemini/completion_L_t0.5_5.c,gemini,L,0.5,5,1,1
completions_gemini/completion_L_t0.5_6.c,gemini,L,0.5,6,1,1
completions_gemini/completion_L_t0.5_7.c,gemini,L,0.5,7,1,1
completions_gemini/completion_L_t0.5_8.c,gemini,L,0.5,8,1,1
completions_gemini/completion_L_t0.5_9.c,gemini,L,0.5,9,1,1
completions_gemini/completion_L_t0.5_10.c,gemini,L,0.5,10,1,1
completions_gemini/completion_L_t0.5_11.c,gemini,L,0.5,11,1,1
completions_gemini/completion_L_t0.5_12.c,gemini,L,0.5,12,1,1
completions_gemini/completion_L_t0.5_13.c,gemini,L,0.5,13,1,1
completions_gemini/completion_L_t0.5_14.c,gemini,L,0.5,14,1,1
completions_gemini/completion_L_t0.5_15.c,gemini,L,0.5,15,1,1
completions_gemini/completion_L_t0.5_16.c,gemini,L,0.5,16,1,1
completions_gemini/completion_L_t0.5_17.c,gemini,L,0.5,17,1,1
completions_gemini/completion_L_t0.5_18.c,gemini,L,0.5,18,1,1
completions_gemini/completion_L_t0.5_19.c,gemini,L,0.5,19,1,1
completions_gemini/completion_L_t0.5_20.c,gemini,L,0.5,20,1,1
completions_gemini/completion_L_t0.5_21.c,gemini,L,0.5,21,1,1
completions_gemini/completion_L_t0.5_22.c,gemini,L,0.5,22,1,1
completions_gemini/completion_L_t0.5_23.c,gemini,L,0.5,23,1,1
completions_gemini/completion_L_t0.5_24.c,gemini,L,0.5,24,1,1
completions_gemini/completion_L_t0.5_25.c,gemini,L,0.5,25,1,1
completions_gemini/completion_L_t0.5_26.c,gemini,L,0.5,26,1,1
completions_gemini/completion_L_t0.5_27.c,gemini,L,0.5,27,0,0
completions_gemini/completion_L_t0.5_28.c,gemini,L,0.5,28,1,1
completions_gemini/completion_L_t0.5_29.c,gemini,L,0.5,29,1,1
completions_gemini/completion_L_t0.5_30.c,gemini,L,0.5,30,1,1
completions_gemini/completion_L_t0.5_31.c,gemini,L,0.5,31,1,1
completions_gemini/completion_L_t0.5_32.c,gemini,L,0.5,32,1,1
completions_gemini/completion_L_t0.5_33.c,gemini,L,0.5,33,1,1
completions_gemini/completion_L_t0.5_34.c,gemini,L,0.5,34,1,0
completions_gemini/completion_L_t0.5_35.c,gemini,L,0.5,35,1,1
completions_gemini/completion_L_t0.5_36.c,gemini,L,0.5,36,1,1
completions_gemini/completion_L_t0.5_37.c,gemini,L,0.5,37,1,1
